vacancy_id,salary_from,salary_to,experience,city,employment_type
47144529,45000.0,65000.0,От 1 года до 3 лет,Нижний Новгород,Полная занятость
66438026,55000.0,60000.0,Нет опыта,Екатеринбург,Стажировка
82916915,145000.0,215000.0,От 1 года до 3 лет,Москва,Полная занятость
52105928,200000.0,250000.0,От 3 до 6 лет,Москва,Полная занятость
88447765,,,От 1 года до 3 лет,Екатеринбург,Полная занятость
96047746,240000.0,320000.0,От 1 года до 3 лет,Москва,Полная занятость
90952028,,,От 1 года до 3 лет,Санкт-Петербург,Полная занятость
28286154,55000.0,65000.0,Нет опыта,Новосибирск,Полная занятость
17414683,105000.0,160000.0,От 3 до 6 лет,Москва,Полная занятость
79436613,,,От 3 до 6 лет,Москва,Удалённая работа
27107636,55000.0,65000.0,Нет опыта,Санкт-Петербург,Стажировка
80759243,75000.0,85000.0,Нет опыта,Санкт-Петербург,Удалённая работа
24840236,140000.0,175000.0,От 3 до 6 лет,Казань,Полная занятость
39887523,135000.0,175000.0,От 1 года до 3 лет,Москва,Полная занятость
28664378,135000.0,,От 3 до 6 лет,Москва,Удалённая работа
75298001,,,От 3 до 6 лет,Москва,Полная занятость
90572210,150000.0,200000.0,От 1 года до 3 лет,Новосибирск,Полная занятость
71708279,,,От 3 до 6 лет,Санкт-Петербург,Полная занятость
29716745,80000.0,95000.0,Нет опыта,Санкт-Петербург,Частичная занятость
27853423,80000.0,90000.0,Нет опыта,Москва,Полная занятость
76321942,195000.0,265000.0,От 3 до 6 лет,Москва,Полная занятость
63229700,120000.0,,От 1 года до 3 лет,Москва,Полная занятость
22349217,,,От 1 года до 3 лет,Казань,Стажировка
43751342,,,От 1 года до 3 лет,Москва,Полная занятость
17768126,80000.0,100000.0,Нет опыта,Москва,Полная занятость
38268488,,,Более 6 лет,Санкт-Петербург,Полная занятость
60073144,,,Нет опыта,Санкт-Петербург,Полная занятость
60887460,,45000.0,Нет опыта,Казань,Полная занятость
77600558,100000.0,165000.0,От 1 года до 3 лет,Москва,Полная занятость
72989473,385000.0,550000.0,От 1 года до 3 лет,Санкт-Петербург,Удалённая работа
68458349,250000.0,325000.0,От 1 года до 3 лет,Москва,Частичная занятость
79809032,100000.0,145000.0,От 1 года до 3 лет,Санкт-Петербург,Полная занятость
70068883,,,Более 6 лет,Москва,Удалённая работа
53610123,130000.0,175000.0,От 3 до 6 лет,Санкт-Петербург,Полная занятость
59702864,75000.0,110000.0,От 1 года до 3 лет,Новосибирск,Полная занятость
96447712,,,От 3 до 6 лет,Казань,Полная занятость
14219446,340000.0,545000.0,От 1 года до 3 лет,Екатеринбург,Удалённая работа
44718511,,115000.0,От 1 года до 3 лет,Новосибирск,Полная занятость
26995804,120000.0,,От 1 года до 3 лет,Москва,Полная занятость
41096391,145000.0,190000.0,От 1 года до 3 лет,Москва,Частичная занятость
85189151,310000.0,440000.0,Более 6 лет,Санкт-Петербург,Полная занятость
14974566,50000.0,55000.0,Нет опыта,Екатеринбург,Стажировка
63302371,90000.0,105000.0,Нет опыта,Москва,Полная занятость
67799234,,,От 1 года до 3 лет,Новосибирск,Удалённая работа
56039344,105000.0,120000.0,Нет опыта,Москва,Стажировка
80912781,120000.0,185000.0,От 1 года до 3 лет,Москва,Удалённая работа
53807141,55000.0,60000.0,Нет опыта,Новосибирск,Частичная занятость
65125885,90000.0,145000.0,От 1 года до 3 лет,Москва,Полная занятость
34224632,,,От 1 года до 3 лет,Санкт-Петербург,Полная занятость
92457313,,,Более 6 лет,Санкт-Петербург,Удалённая работа
92803325,,,От 3 до 6 лет,Санкт-Петербург,Полная занятость
30328288,90000.0,125000.0,От 1 года до 3 лет,Санкт-Петербург,Полная занятость
34465518,130000.0,185000.0,От 1 года до 3 лет,Москва,Полная занятость
14373529,370000.0,510000.0,Более 6 лет,Санкт-Петербург,Частичная занятость
93169217,85000.0,115000.0,От 1 года до 3 лет,Новосибирск,Полная занятость
77061108,,220000.0,От 1 года до 3 лет,Москва,Полная занятость
50219355,150000.0,205000.0,От 3 до 6 лет,Екатеринбург,Полная занятость
42049843,150000.0,195000.0,От 3 до 6 лет,Санкт-Петербург,Полная занятость
24662431,,95000.0,От 3 до 6 лет,Екатеринбург,Удалённая работа
52938997,210000.0,275000.0,От 3 до 6 лет,Москва,Полная занятость
87668982,80000.0,,От 1 года до 3 лет,Санкт-Петербург,Полная занятость
73244187,140000.0,180000.0,От 1 года до 3 лет,Москва,Полная занятость
92059490,375000.0,525000.0,Более 6 лет,Москва,Удалённая работа
80064705,115000.0,155000.0,От 1 года до 3 лет,Санкт-Петербург,Стажировка
89295908,115000.0,170000.0,От 1 года до 3 лет,Москва,Полная занятость
51854978,65000.0,80000.0,Нет опыта,Санкт-Петербург,Частичная занятость
92407263,200000.0,,От 3 до 6 лет,Москва,Удалённая работа
84338034,90000.0,105000.0,Нет опыта,Санкт-Петербург,Удалённая работа
43321047,,,От 3 до 6 лет,Москва,Полная занятость
